id,NPS,descripcion,p1,categoria,clasificacion,,,interesante
60560352,8,debería incluir la opción de descargar los estados de cuenta de forma anual.,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Neutral,,,
60560859,10,he batallado para pasar mi cuenta de un dispositivo a otro,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Negativa,,,
60577594,10,estaria muy bien separar cuentas de debito y credito,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Positiva,,,
60587179,10,"quiero ver mi saldo, como en el estado de cuenta, osea tenía 1000 -100= 900",1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Neutral,,,
60592449,1,es muy confuse sacar estados de cuenta,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Negativa,,,
60642329,9,"no hay opcion para estados de cuenta, de winner",1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Neutral,,,
60706406,10,claridad en los estados de cuenta de crédito hipotecario,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Neutral,,,
60852242,9,en general un poco de todo pero más la seguridad de tus cuentas...,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Neutral,,,
60904011,9,necesito estado de cuenta tc,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Neutral,,,
60144439,8,poder modificar las cuentas de tranferencia destinatarios y alertas de movimientos,1111,No permite Estado de Cuenta/ tarda en descargar Edo. Cta.,Neutral,,,
60144950,8,no puedo pagar algunos servicios con la app,1112,No permite pago de servicios/ no permite hacer pagos/ problemas con transferencias,Negativa,,,
60724008,10,que sea rápido y que puedas pagar servicios como del btv eso estaría genial de ay en fuera está bien,1112,No permite pago de servicios/ no permite hacer pagos/ problemas con transferencias,Neutral,,,
60847657,10,por qué ya no puedo pagar mi recibo cfe como antes?,1112,No permite pago de servicios/ no permite hacer pagos/ problemas con transferencias,Negativa,,,
60899073,9,falla mucho con datos móviles. se supone es un app móvil. y no solo por wifi.,1113,No permite datos móviles/ requiere más datos ,Negativa,,,
60161601,6,añadir uso de huella la app se traba al abrirla si no se cierra sesión de manera normal,1114,Se cierra,Negativa,,,
60560925,9,solo a veces no cierra la app,1114,Se cierra,Negativa,,,
60706218,9,la aplicación se cierra sola muy rápido.,1114,Se cierra,Negativa,,,
60104268,8,poder abrir la aplicación si  me quedo sin datos,1116,No permite transferencia sin datos,Neutral,,,
60152932,9,uso sin datos,1116,No permite transferencia sin datos,Neutral,,,
60251536,10,que se pueda abrir sin datos móviles,1116,No permite transferencia sin datos,Neutral,,,
60373704,10,me gustaría que funcionará sin datos,1116,No permite transferencia sin datos,Neutral,,,
60534553,9,poder usar la app sin datos,1116,No permite transferencia sin datos,Neutral,,,
60537798,8,usarla sin datos en una emergencia,1116,No permite transferencia sin datos,Neutral,,,
60639444,10,sin datos que se pueda navegar,1116,No permite transferencia sin datos,Neutral,,,
60699967,8,debería funcionar sin datos móviles,1116,No permite transferencia sin datos,Neutral,,,
60705098,8,que vuelva a poder usarse sin datos,1116,No permite transferencia sin datos,Neutral,,,
60786109,3,no funciona sin datos y eso te inmoviliza en muchas situaciones,1116,No permite transferencia sin datos,Negativa,,,
60865257,5,que se pudiera abrir sin datos,1116,No permite transferencia sin datos,Neutral,,,
60128990,7,en ocasiones aparecen dos veces los cargos realizados a la tarjeta de crédito y son un poco confusos.,1116,No permite transferencia sin datos,Negativa,,,
60112375,1,no se puede hacer retiro sin targeta,1118,No permite retiro sin tarjeta,Negativa,,,
60162005,10,"es buena, sólo no vuelvan a quitar la captura de pantalla de la app porque sirve para los retiros sin tarjeta.",1118,No permite retiro sin tarjeta,Neutral,,,
60166139,1,no me deja retirar sin tarjeta,1118,No permite retiro sin tarjeta,Negativa,,,
60343005,9,antes se compartía el código y el pwd del retiro sin tarjeta fácilmente si ponías que era para alguien más y se mandaba en dos mensajes separados para mayor seguridad,1118,No permite retiro sin tarjeta,Neutral,,,
60350430,9,en la madrugada no hay red para retiros sin tarjeta,1118,No permite retiro sin tarjeta,Negativa,,,
60373153,8,en ocasiones no me permite hacer todo el proceso de retiro sin tarjeta,1118,No permite retiro sin tarjeta,Negativa,,,
60704811,10,deberían permitir tomar captura de pantalla a los depósitos y años retiros sin tarjeta,1118,No permite retiro sin tarjeta,Neutral,,,
60725605,10,captura de pantalla para retirar sin tarjeta,1118,No permite retiro sin tarjeta,Neutral,,,
60570043,10,"demasiada seguridad, muy buen servicio",1121,No es buena / no es práctica/ no es eficiente,Positiva,,,
60109906,10,tal vez podrían implementar el acceso con huella digital ahora que todos los celulares tienen ese sistema. podría hacer el acceso más rápido y práctico.,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60910365,10,me gustaría poder entrar con huella digital seria más práctico,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60091865,6,el sistema en ocasiones no funciona bien,1121,No es buena / no es práctica/ no es eficiente,Negativa,,,
60165412,10,"la aplicación me parece que es bastante buena, así que por el momento no considero que haga falta mejorar, por mi parte los felicito.",1121,No es buena / no es práctica/ no es eficiente,Positiva,,,
60199980,8,faltan convenios con otras instituciones,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60285976,9,"buena app, nunca esta de mas seguir mejorando seguridad, buen trabajo.",1121,No es buena / no es práctica/ no es eficiente,Positiva,,,
60293327,10,es muy práctica evitas filas o restricciones de horarios sin tener que mover efectivo personalmente siendo más seguro para uno mismo,1121,No es buena / no es práctica/ no es eficiente,Positiva,,,
60326950,8,faltaría iniciar sesión con huella,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60327792,10,muy buena  app solo el biometrico creo falla aveces,1121,No es buena / no es práctica/ no es eficiente,Positiva,,,
60422597,10,con huella seria mas practico entrar a la aplicacion,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60590623,10,las practicadas fallan!!!,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60591284,10,"excelente aplicación, quizá solo falte hacerla un poco mas clara y actualizarla en cuanto a imagen.",1121,No es buena / no es práctica/ no es eficiente,Positiva,,,
60793493,10,"quizás un poco en la forma de pago digital, que fuera un poco más práctica",1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60812488,10,entrar con huella sería mas practico,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60092203,7,que se puedan escanear más servicios como el de el agua porque la referencia es muy larga gracias.,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,x
60100160,10,que los movimientos realizados aparezcan inmediaramente,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60120541,10,que aunque no tenga internet pueda hacer mis movimientos porque luego se batalla si uno no tiene datos o internet,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60129472,10,algunos días se cae la red o sus servidores y no me permite abrir la aplicación. sugiero tener más cuidado con ello.,1121,No es buena / no es práctica/ no es eficiente,Negativa,,,
60099187,8,la visualización de los movimientos en tiempo real no a los dos días o más como sucede actualmente,1121,No es buena / no es práctica/ no es eficiente,Negativa,,,
60100602,10,me gustaría que adicional a la contraseña se pueda ligar con el patrón o huella del dispositivo,1121,No es buena / no es práctica/ no es eficiente,Neutral,,,
60561479,9,más medidas de seguridad biométricos. cómo huella o lectura de ojos,1124,No es seguro/ falta seguridad,Neutral,,,
60108687,10,deberían de implementar el acceso con seguridad biométrica,1124,No es seguro/ falta seguridad,Neutral,,,
60593046,9,mas seguridad,1124,No es seguro/ falta seguridad,Neutral,,,
60725157,10,mayor seguridad a los accesos y consultas de informacion,1124,No es seguro/ falta seguridad,Neutral,,,
60826724,10,seguridad más robusta,1124,No es seguro/ falta seguridad,Neutral,,,
60570043,10,"demasiada seguridad, muy buen servicio",1124,No es seguro/ falta seguridad,Positiva,,,
60213777,10,más rápido seguro,1124,No es seguro/ falta seguridad,Positiva,,,
60268679,8,especificar bien de donde hacen los cobros o comisiones,1126,Cobra comisiones,Neutral,,,
60108046,10,seria bueno abrir la aplicación  con la huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60849537,9,seria bueno que se pudiera desbloquear la aplicación mediante la huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60416708,9,"los horarios de atencion actuales estan muy limitados de 9am a 5pm  en ocasiones batallo para ver mis movimientos  estaria bien tener acceso por huella digital tambien aparte de la clave, accesar por cualquiera de las dos",1127,No cuenta con biométricos/ huella digital,Negativa,,,
60086255,9,habiliten el modo de acceso con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60098702,10,seria genial que para entrar se pudiera hacer con huella digital o reconocimiento facial como el del teléfono,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60101150,9,deberían incluir el acceso con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60113250,10,acceso con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60139577,10,habilitar la opción para iniciar por la huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60152074,10,aplicación de u huella digital a todos los teléfonos,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60152308,8,le falta poder iniciar sesión por huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60153508,9,huella dactilar,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60196987,9,funcionaria mejor con acceso con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60225349,10,el uso de huella digital para el acceso,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60244513,9,incluir la huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60280744,8,debería tener para entrar con la huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60288670,10,no sé si solo soy yo pero me gustaría que implementaran el acceso a la aplicación a través de huella digital o face id,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60288976,10,me gustaría poder acceder con huella dactilar.,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60299326,8,agreguen la huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60344264,9,estará bien que se pueda desbloquear también con la huella digital para no estar poniendo usuario y contraseña cada vez que se abre,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60347071,10,"sugiero se pueda ingresar a la aplicación con huella digital como se hace en la de otros bancos, sería más cómodo para los usuarios",1127,No cuenta con biométricos/ huella digital,Neutral,,,
60464403,9,añadir huella digital para inicio de sesión,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60504777,8,mi app no tiene acceso a través de huella digital o rostro,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60510099,10,agregar huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60517785,10,estaría genial utilizar el acceso a la aplicación mediante huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60543711,9,en seguridad pueden agregar el acceso por huella digital como la app de banamex.,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60590871,9,se pueda entrar a la app con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60592797,8,incluir accedo con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60604728,10,deberían habilitar el inicio con huella digital.,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60615235,8,que se pueda usar la huella digital para desbloquear la app,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60642579,10,agren ingreso de la aplicación por medio de huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60661673,7,acceso con huella digital y nip,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60689068,8,estaria bien que pongan contraseña con la huella digital...,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60701159,7,"velocidad en las transiciones entre pantallas, recordar favoritos o frecuentes en las transferencias, boton de mostrar todas en la selección de cuenta a depositar es muy chico, debería ser como el de agregar una nueva. agregar autenticación con huella digital.",1127,No cuenta con biométricos/ huella digital,Neutral,,,
60707290,8,"acceder por huella digital debería ser primordial, siento que es tardado hacer los movimientos",1127,No cuenta con biométricos/ huella digital,Neutral,,,
60724579,8,implemente la opción de huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60742396,10,seria mejor la aplicación si usaran auténticacion con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60750155,10,"que se pueda abrir la aplicación con huella dactilar, o sea, que exista esta opción.",1127,No cuenta con biométricos/ huella digital,Neutral,,,
60871400,10,habilitar inicio de sesion con huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60906103,10,inclusión de huella digital para aceptar o realizar operaciones,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60109906,10,tal vez podrían implementar el acceso con huella digital ahora que todos los celulares tienen ese sistema. podría hacer el acceso más rápido y práctico.,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60329905,10,usar huella digital,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60561479,9,más medidas de seguridad biométricos. cómo huella o lectura de ojos,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60779315,10,como sugerencia podrian agregar también usar tu huella para acceder a la app,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60910365,10,me gustaría poder entrar con huella digital seria más práctico,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60120454,10,consultar las pantallas de las transferencias o pagos realizados,1127,No cuenta con biométricos/ huella digital,Neutral,,,
60151668,7,en pagar servicios poner nuevamente para leer código de barras para no estar poniendo la referencia,1128,No Lee codigo de barras,Neutral,,,
60385109,8,al momento de guardar los números de convenio con sus nombres de las f está todo bien pero al momento de volver a pagarlos cuando ya están guardados no le puedo tomar foto a la referencia ni al código de barras,1128,No Lee codigo de barras,Negativa,,,
60394518,7,arrenglen el pago de servicios escaneas el codigo de barras y marca error no sirve o mejor quiten la opcion.,1128,No Lee codigo de barras,Negativa,,,
60113246,10,a veces con las actualizaciones se pasma y no avanza o no deja sacar de apartados o cualquier movimiento se queda la pantalla en blanco,1133,No funciona bien/Falla,Negativa,,,
60125989,8,a veces no funciona el área de apartados. es complicado agregar o cambiar a las personas a las que transferimos.,1133,No funciona bien/Falla,Negativa,,,
60130254,9,me tardé en encontrar la opción de apartados.,1133,No funciona bien/Falla,Negativa,,,
60131694,9,pueden agregar más apartados. eso facilitaría el ahorro multiple,1133,No funciona bien/Falla,Negativa,,,
60133996,7,"sus frecuentes fallas, últimamente por horas, que impiden realizar operaciones.",1133,No funciona bien/Falla,Negativa,,,
60138137,7,se generan muchas fallas,1133,No funciona bien/Falla,Negativa,,,
60152014,7,posibilidad de mover el dinero de los apartados en cualquier momento,1133,No funciona bien/Falla,Negativa,,,
60153447,10,a veces se traba y no deja ver apartados,1133,No funciona bien/Falla,Negativa,,,
60158652,7,falla constantemente,1133,No funciona bien/Falla,Negativa,,,
60188748,8,a veces me deja entrar a mis apartados con wifi y otras con datos.,1133,No funciona bien/Falla,Negativa,,,
60208597,5,últimamente falla mucho la app,1133,No funciona bien/Falla,Negativa,,,
60230759,1,falla demasiado,1133,No funciona bien/Falla,Negativa,,,
60236577,8,"se traba y en veces se abre solita, fallas técnicas de la app",1133,No funciona bien/Falla,Negativa,,,
60286605,10,suele  fallar la aplicación y no me permite ingresar a los apartados que tengo.,1133,No funciona bien/Falla,Negativa,,,
60291170,9,me gustaría que ampliaran el número de apartados. actualmente solo son 7 me gustaría que pudieran ser al menos 10 o 12.,1133,No funciona bien/Falla,Neutral,,,
60310628,1,"muy malas experiencias con el uso de la app, cuando más necesito la app me falla",1133,No funciona bien/Falla,Negativa,,,
60338015,10,"seria muy eficiente que agregaran la opción de mover el dinero directamente entre apartados para evitar sacar y volver a poner el dinero de forma normal a travez de la cuenta, ya que de igual forma genera muchos correos por los movimientos de los apartados.",1133,No funciona bien/Falla,Neutral,,,
60342189,10,poder ver mis apartados con uso de datos,1133,No funciona bien/Falla,Negativa,,,
60354776,8,"la app no abre si no tienes datos o internet, a veces por emergencia quiero poner una recarga y no me deja. también tiene fallos para abrir",1133,No funciona bien/Falla,Negativa,,,
60358820,8,aveces marca error y no puedo disponer del dinero que está apartado,1133,No funciona bien/Falla,Negativa,,,
60374154,7,no me permite entrar al apartado de tarjeta de crédito,1133,No funciona bien/Falla,Negativa,,,
60406177,1,falla demasiado,1133,No funciona bien/Falla,Negativa,,,
60424712,8,mejorar la parte de apartados hay veces que no te deja verlos y es muy frustrante,1133,No funciona bien/Falla,Negativa,,,
60430791,8,"constantemente la opción de apartados es muy difícil abrirla, envía mensaje de error del servidor",1133,No funciona bien/Falla,Negativa,,,
60436431,10,"anoche no pude efectuar un p a go a cfe, decía que token se restablecida en tantos segundos. hoy no tuve problemas",1133,No funciona bien/Falla,Negativa,,,
60457167,9,"es muy útil  fácil de usar. solo por favor checar los fallos cuando uno quiere entrar a sus apartados y ponerlos disponibles, muchas veces no lo permite.",1133,No funciona bien/Falla,Negativa,,,
60468672,10,"en muchas ocupaciones, no me deja hacer movimientos en mis apartados, eso me.molesta",1133,No funciona bien/Falla,Negativa,,,
60475909,7,me falla mucho la aplicación al querer abrirla,1133,No funciona bien/Falla,Negativa,,,
60489554,7,no te deja entrar a cualquier hr a los apartados.,1133,No funciona bien/Falla,Negativa,,,
60491869,9,"en algunas ocasiones cuando quiero retirar dinero de mis apartados dice que hay un error de conexión, además antes podía abrir la app aunque no tuviera megas",1133,No funciona bien/Falla,Negativa,,,
60491916,3,"ya amplié el límite de los retiros en wallet y bbva méxico y aun no puedo hacer operaciones, en línea bbva me dijeron como pero no me deja la app, de los apartados no deja sacar dinero muchas veces.. no quiero pasar una emergencia con esta app que no es nada confiable!",1133,No funciona bien/Falla,Negativa,,,
60494615,5,los apartados no están disponibles por error de sistema siempre interrumpido,1133,No funciona bien/Falla,Negativa,,,
60500853,7,poder abonar o retirar en los apartados sin necesidad de estar conectado a una red fija,1133,No funciona bien/Falla,Negativa,,,
60507729,8,retirar apartados por el cajero.,1133,No funciona bien/Falla,Neutral,,,
60512647,10,"que se puedan ampliar los apartados, ya que solo se crean pocos y en mi caso me gustaría crear más porque llevo el manejo del gasto quincenal de casa y pagos extras.",1133,No funciona bien/Falla,Neutral,,,
60514877,2,falla mucho,1133,No funciona bien/Falla,Negativa,,,
60519339,6,"no muestra todos los contenidos, falla mucho al iniciar sesión y con los datos móviles muchas veces no permite entrar a los apartados",1133,No funciona bien/Falla,Negativa,,,
60520916,7,cada rato falla,1133,No funciona bien/Falla,Negativa,,,
60528402,10,transferir desde un apartado.,1133,No funciona bien/Falla,Neutral,,,
60541818,0,estaria mejor que hicieran un desglose más completo de los movimientos ya que no puedo ver el historial de movimientos de mis apartados,1133,No funciona bien/Falla,Negativa,,,
60543296,3,"lleva años desde que se separarlo de bancomer que si no falla una cosa falla otra pero no hay mes que no de problemas, hace falta gente con verdadera experiencia",1133,No funciona bien/Falla,Negativa,,,
60551020,5,falla la app,1133,No funciona bien/Falla,Negativa,,,
60554634,10,más oportunidades y servicio todos los días de la semana,1133,No funciona bien/Falla,Neutral,,,
60555311,9,muy seguido deja de funcionar el token y tengo que volver a cargar la aplicación. el lector de código también falla,1133,No funciona bien/Falla,Negativa,,,
60573305,9,en ocasiones no me permite ingresar a los apartados,1133,No funciona bien/Falla,Negativa,,,
60574010,9,en ocasiones falla la aplicación y no se muestran los datos de las cuentas.,1133,No funciona bien/Falla,Negativa,,,
60582258,9,"solo tuve falla en app por android system viewweb, pero ya lo solucione, gracias.",1133,No funciona bien/Falla,Negativa,,,
60588756,8,"desde la última actualización no me deja entrar en algunos detalles, por ejemplo poner los movimientos, a veces solo se queda en blanco la pantalla",1133,No funciona bien/Falla,Negativa,,,
60593258,10,eventualmente falla cuando no hay conexión wifi,1133,No funciona bien/Falla,Negativa,,,
60604430,9,"siempre se le daba dar dos veces para que entre a una opción, podrían tener una opción para transferir entre apartados.",1133,No funciona bien/Falla,Neutral,,,
60619755,9,"no puedo disponer de mis apartados sino estoy conectado a una red wifi, si ando de compras y no tengo red no hay forma de disponer, eso no debiera ser así.",1133,No funciona bien/Falla,Negativa,,,
60628525,7,"cuando tengo activador los datos, no me deja entrar a mis apartados",1133,No funciona bien/Falla,Negativa,,,
60636677,8,"aveces falla en el uso, al querer pagar servicios.",1133,No funciona bien/Falla,Negativa,,,
60665438,10,en ocasiones la disposición de lo que tengo en apartados no lo puedo disponer hasta que me conecto a una red de wifi,1133,No funciona bien/Falla,Negativa,,,
60680287,1,"la app falla constantemente, al realizar un pago hay fallos y da mucha inseguridad si el pago paso o se canceló, al pagar algún servicio y usar captura de código de barras llena campos que no corresponden, o pone cantidades incorrectas, y comparada con aplicaciones de otros bancos como azteca e incluso mercado pago la verdad es de las peores apps",1133,No funciona bien/Falla,Negativa,,,
60680834,8,tiene fallas a menudo.,1133,No funciona bien/Falla,Negativa,,,
60696968,7,cuando estas con datos y no en wifi no te permite obtener dinero de los apartados,1133,No funciona bien/Falla,Negativa,,,
60710982,9,apartado de ahorro,1133,No funciona bien/Falla,Neutral,,,
60712341,7,falla muy seguido,1133,No funciona bien/Falla,Negativa,,,
60728804,10,muy buena ami no me a fallado,1133,No funciona bien/Falla,Negativa,,,
60763630,9,en cuanto a retiro de los apartados hay horarios en los que no esta disponible esta opción,1133,No funciona bien/Falla,Negativa,,,
60772522,8,"a veces no funciona, es el unico detalle",1133,No funciona bien/Falla,Negativa,,,
60812574,9,"me cuesta mucho acceder a mis apartados cuando estoy conectado por datos, es en el segundo equipo que me pasa, borro caché, reinstalo y el problema sigue.",1133,No funciona bien/Falla,Negativa,,,
60833721,8,falla constantemente,1133,No funciona bien/Falla,Negativa,,,
60858508,7,a veces no funcionan algunas opciones,1133,No funciona bien/Falla,Negativa,,,
60869836,8,tengo problemas para retirar mis apartados,1133,No funciona bien/Falla,Negativa,,,
60881016,6,falla mucho y hay desinstalar e instalar seguido para poder usarla,1133,No funciona bien/Falla,Negativa,,,
60886348,8,problemas con los apartados  luego no aplican en forma automática,1133,No funciona bien/Falla,Negativa,,,
60890557,4,"los fines de semana y en las noches, casi nunca está disponible el dinero de los apartados y eso sí me ha causado conflictos, por qué si necesito el dinero y no lo puedo disponer.",1133,No funciona bien/Falla,Negativa,,,
60892343,10,"me agrada la app, lo de los apartados me encanta y más la tarjeta digital excelente trabajo",1133,No funciona bien/Falla,Positiva,,,
60905579,8,falla constantemente,1133,No funciona bien/Falla,Negativa,,,
60094498,10,"es de las mejores aplicaciones, lo único que a veces se alenta y se dificultan algunas funciones",1133,No funciona bien/Falla,Negativa,,,x
60112736,8,que no falle tanto la aplicación,1133,No funciona bien/Falla,Negativa,,,
60416708,9,"los horarios de atencion actuales estan muy limitados de 9am a 5pm  en ocasiones batallo para ver mis movimientos  estaria bien tener acceso por huella digital tambien aparte de la clave, accesar por cualquiera de las dos",1133,No funciona bien/Falla,Negativa,,,
60495700,10,sinceramente utilizo otros bancos y está es muy sencilla además de rápida!  muy bien,1133,No funciona bien/Falla,Positiva,,,
60817967,8,los apartados se traban constantemente,1133,No funciona bien/Falla,Negativa,,,
60841323,10,"la mejora solo es para el tema de apartados, ya que requieres utilizar, no están disponibles en el momento, todo lo demás super bien. la mejor app financiera",1133,No funciona bien/Falla,Positiva,,,
60091865,6,el sistema en ocasiones no funciona bien,1133,No funciona bien/Falla,Negativa,,,
60227613,10,"muy buen servicio, sólo se necesita más seguridad",1136,Mala atención/ servicio,Positiva,,,
60236309,0,pesimo servicio,1136,Mala atención/ servicio,Negativa,,,
60719828,10,excelente servicio ... no tengo quejas,1136,Mala atención/ servicio,Positiva,,,
60720121,5,mal servicio  roban,1136,Mala atención/ servicio,Negativa,,,
60766455,9,buena la mayor parte de tiempo,1136,Mala atención/ servicio,Positiva,,,
60835115,9,ocasionalmente cuando me conecto con mis datos fallan algunos servicios.,1136,Mala atención/ servicio,Negativa,,,
60570043,10,"demasiada seguridad, muy buen servicio",1136,Mala atención/ servicio,Positiva,,,
60099531,10,los horarios de pagos de tarjetas de crédito son sumamente cortos,1141,No permite movimientos en cualquier horario,Negativa,,,
60547685,10,depositar a tarjetas de crédito de otros bancos 24/7,1141,No permite movimientos en cualquier horario,Neutral,,,
60636678,7,deberían permitir poder hacer transferencias a otros bancos o hacer pagos de tarjetas las 24 horas,1141,No permite movimientos en cualquier horario,Neutral,,,
60833881,8,ampliar horarios  y dias para transferencia  a otros  bancos,1141,No permite movimientos en cualquier horario,Neutral,,,
60161192,9,actualización de movimientos,1142,No se visualizan al instante los movimientos,Neutral,,,
60203582,9,actualizar los movimientos conforme a los días de uso,1142,No se visualizan al instante los movimientos,Neutral,,,
60206365,8,actualizar movimientos pronto,1142,No se visualizan al instante los movimientos,Neutral,,,
60335740,3,reconocimiento facial batalla,1150,No quiero activar el reconocimiento facial,Negativa,,,
60592922,5,eliminar reconocimiento facial obligatorio,1150,No quiero activar el reconocimiento facial,Neutral,,,
60618990,1,"el registro facial no debe de ser obligatorio, ya que tengo el banco de méxico no lo pedido como obligatorio, como lo hizo con la ubicacion",1150,No quiero activar el reconocimiento facial,Negativa,,,
60771152,7,"no se de que sirve el reconocimiento facial, si terminan marcando",1150,No quiero activar el reconocimiento facial,Negativa,,,
60791310,7,no me gustó que pide reconocimiento facial y no me dejó continuar hasta que hice lo del reconocimiento fácil después de haberlo negado más de 20 veces.. el reconocimiento facial debería ser opcional,1150,No quiero activar el reconocimiento facial,Negativa,,,
60222672,1,estan tardando las notificaciones y el reconocimiento facial no funciona.,1150,No quiero activar el reconocimiento facial,Negativa,,,
60091938,8,no sirven los apartados con datos móviles,1151,Falla en apartados,Negativa,,,
60694571,9,a veces los apartados fallan cuando te conectas por medio de datos móviles,1151,Falla en apartados,Negativa,,,
60703386,8,acceso a los apartados sin red wifi,1151,Falla en apartados,Negativa,,,
60449670,7,me gustaria que se pudiera contratar productos sin necesidad de ir a la sucursal. por ejemplo para contratar tdc deberia dejar hacer una videollamada con algun ejecutivo,1201,,Neutral,,,
60147024,9,mis felicitaciones a los desarrolladores,FELIC,,Positiva,,,
60196145,10,ninguna otra aplicación bancaria es tan accesible como esta. felicidades!!!,FELIC,,Positiva,,,
60267658,10,"sin duda la mejor app bancaria, felicidades. lo único que mejoraría es la parte de alta de cuentas para transferencias a terceros, los agrupa de manera extraña",FELIC,,Positiva,,,
60341637,10,felicitaciones,FELIC,,Positiva,,,
60605737,10,exelnte aplicación felicidades,FELIC,,Positiva,,,
60632092,10,felicidades creo es la mejor app movil de banco de todas hasta ahorita,FELIC,,Positiva,,,
60715970,10,felicitaciones,FELIC,,Positiva,,,
60871033,10,continuar así felicidades,FELIC,,Positiva,,,
60132598,10,gracias x todo,GRAX,,Positiva,,,
60133165,10,gracias,GRAX,,Positiva,,,
60165206,10,gracias,GRAX,,Positiva,,,
60232820,10,gracias,GRAX,,Positiva,,,
60249535,10,gracias.,GRAX,,Positiva,,,
60262262,10,gracias,GRAX,,Positiva,,,
60345766,10,gracias muy bien,GRAX,,Positiva,,,
60494372,10,gracias,GRAX,,Positiva,,,
60524885,8,gracia,GRAX,,Positiva,,,
60528931,9,gracias,GRAX,,Positiva,,,
60534676,10,gracias,GRAX,,Positiva,,,
60546812,10,gracias,GRAX,,Positiva,,,
60636768,10,gracias,GRAX,,Positiva,,,
60677097,10,gracias,GRAX,,Positiva,,,
60696183,10,gracias,GRAX,,Positiva,,,
60708101,10,gracias,GRAX,,Positiva,,,
60709720,10,gracias,GRAX,,Positiva,,,
60725548,10,gracias!,GRAX,,Positiva,,,
60746831,10,gracias,GRAX,,Positiva,,,
60848418,9,gracias,GRAX,,Positiva,,,
60884513,10,gracias,GRAX,,Positiva,,,
60085976,8,"únicamente falta poder hacer transferencias a las cuentas convenio por este medio, estaría estupendo",vacío,,Neutral,,,
60087252,10,poder ver los movimientos de años anteriores,vacío,,Neutral,,,
